file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesTest.java,org.jfree.data.xy.XYSeriesTest,class,6,6,0,6,37,1,0,38,250,0.44444445,0.3015873,0.3015873,36,0,36,0,0,0,36,0,0,0,1,1,0,1,0,0,1,0,26,470,0,0,0,1,0,39,510,50,0,46,1,0,0,0,151,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\StandardXYSeriesLabelGeneratorTest.java,org.jfree.chart.labels.StandardXYSeriesLabelGeneratorTest,class,6,6,0,6,6,1,0,11,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,12,2,13,0,11,0,0,0,0,47,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\flow\FlowPlotTest.java,org.jfree.chart.plot.flow.FlowPlotTest,class,8,9,1,8,15,1,0,23,0,0.26666668,0.6043956,0.6043956,15,0,14,1,0,0,14,0,0,0,1,0,0,1,0,0,0,0,3,153,0,0,0,0,0,6,21,30,0,19,0,0,0,0,71,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\ohlc\OHLCSeriesCollectionTest.java,org.jfree.data.time.ohlc.OHLCSeriesCollectionTest,class,7,7,0,7,11,1,0,19,34,0.7777778,0.027777778,0.027777778,9,0,9,0,0,0,9,0,0,0,1,0,0,1,0,0,0,0,1,121,0,0,0,1,0,19,40,34,0,32,1,0,0,0,88,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\function\PolynomialFunction2DTest.java,org.jfree.data.function.PolynomialFunction2DTest,class,4,4,0,4,7,1,0,8,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,1,0,0,29,16,0,11,1,0,0,0,60,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\legend\LegendTitleTest.java,org.jfree.chart.legend.LegendTitleTest,class,4,4,0,4,4,1,0,17,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,63,0,0,0,0,0,2,27,15,0,15,0,0,0,0,49,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,class,3,3,0,3,22,1,0,20,85,0.78571427,0.010989011,0.010989011,14,0,14,0,0,0,14,0,0,0,1,1,0,1,0,0,1,0,1,191,0,0,0,8,0,99,78,35,0,24,1,0,0,0,80,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\StackedAreaChartTest.java,org.jfree.chart.StackedAreaChartTest$LocalListener,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,1,0,0,0,0,14,8,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java,org.jfree.chart.urls.CustomXYURLGeneratorTest,class,4,4,0,4,5,1,0,14,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,71,0,0,0,0,0,19,12,15,0,15,0,0,0,0,44,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,class,10,11,1,10,7,1,0,15,19,0.71428573,0.0,0.0,7,0,7,0,0,0,7,0,0,0,1,1,0,1,0,0,1,0,1,73,1,0,0,0,0,2,46,36,0,30,0,0,0,0,96,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\CloneUtilsTest.java,org.jfree.chart.internal.CloneUtilsTest,class,1,1,0,1,2,1,0,8,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,3,4,8,0,7,0,0,0,0,59,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\SerialUtilsTest.java,org.jfree.chart.internal.SerialUtilsTest,class,4,4,0,4,2,1,0,9,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,54,0,0,0,0,0,0,8,8,0,6,0,0,2,0,21,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\api\RectangleAlignmentTest.java,org.jfree.chart.api.RectangleAlignmentTest,class,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,100,13,0,2,0,0,0,0,17,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\entity\XYItemEntityTest.java,org.jfree.chart.entity.XYItemEntityTest,class,4,4,0,4,3,1,0,12,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,39,0,0,0,0,0,12,36,6,0,6,0,0,0,0,33,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\text\format\RelativeDateFormatTest.java,org.jfree.chart.text.format.RelativeDateFormatTest,class,4,4,0,4,8,1,0,26,26,0.75,0.035714287,0.035714287,8,2,8,0,0,0,8,0,0,0,1,1,0,1,0,0,0,0,3,110,0,0,0,0,0,24,25,19,4,19,0,0,0,0,71,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\BarChartTest.java,org.jfree.chart.BarChartTest,class,15,16,1,15,9,1,0,21,0,0.16666667,1.0,1.0,6,1,5,1,0,0,5,0,0,0,1,0,0,1,0,0,0,0,1,57,1,0,0,1,0,11,26,19,2,19,1,0,1,0,108,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\StandardPieToolTipGeneratorTest.java,org.jfree.chart.labels.StandardPieToolTipGeneratorTest,class,4,4,0,4,5,1,0,12,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,48,0,0,0,0,0,18,0,17,0,9,0,0,0,0,45,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\PlotOrientationTest.java,org.jfree.chart.plot.PlotOrientationTest,class,3,3,0,3,3,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,1,0,0,0,0,3,0,3,0,0,0,0,22,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\imagemap\StandardToolTipTagFragmentGeneratorTest.java,org.jfree.chart.imagemap.StandardToolTipTagFragmentGeneratorTest,class,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,1,0,1,0,0,0,0,24,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\LogarithmicAxisTest.java,org.jfree.chart.axis.LogarithmicAxisTest,class,7,8,1,7,10,2,0,27,0,0.35,0.4,0.4,10,0,6,4,0,0,6,0,0,0,2,1,1,0,0,1,0,0,4,90,0,0,0,0,2,13,49,9,9,8,0,0,1,0,84,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\NumberTickUnitTest.java,org.jfree.chart.axis.NumberTickUnitTest,class,3,3,0,3,4,1,0,5,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0,0,10,10,13,0,9,0,0,0,0,49,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\ComparableObjectItemTest.java,org.jfree.data.ComparableObjectItemTest,class,3,3,0,3,9,1,0,10,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,45,0,0,0,1,0,12,16,14,0,10,1,0,0,0,47,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\MeterChartTest.java,org.jfree.chart.MeterChartTest,class,6,6,0,6,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,9,4,0,4,0,0,0,0,40,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CombinedDomainXYPlotTest.java,org.jfree.chart.plot.CombinedDomainXYPlotTest,class,15,16,1,15,10,1,0,32,43,0.8,0.04761905,0.04761905,10,0,7,3,0,0,7,0,0,0,1,0,0,1,0,0,1,0,1,131,3,0,0,0,0,8,104,32,1,32,0,0,0,0,103,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\AbstractXYItemRendererTest.java,org.jfree.chart.renderer.xy.AbstractXYItemRendererTest,class,12,13,1,12,8,1,0,22,26,0.75,0.0,0.0,8,0,7,1,0,0,7,0,0,0,1,1,0,1,0,0,1,0,0,72,1,0,0,0,0,5,15,20,0,20,0,0,0,0,63,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\AbstractRendererTest.java,org.jfree.chart.renderer.AbstractRendererTest$MyRendererChangeListener,innerclass,2,2,0,2,2,1,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,1,0,0,0,0,18,8,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\entity\LegendItemEntityTest.java,org.jfree.chart.entity.LegendItemEntityTest,class,4,4,0,4,3,1,0,12,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,39,0,0,0,0,0,6,24,6,0,6,0,0,0,0,32,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\category\SlidingCategoryDatasetTest.java,org.jfree.data.category.SlidingCategoryDatasetTest,class,4,4,0,4,11,1,0,21,36,0.0,0.0,0.0,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,146,0,0,0,2,0,87,83,30,0,26,1,0,0,0,50,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DataUtilsTest.java,org.jfree.data.DataUtilsTest,class,4,4,0,4,7,1,0,10,1,0.2857143,0.2857143,0.2857143,7,0,7,0,0,0,7,0,0,0,1,1,0,1,0,0,1,0,0,123,0,0,0,0,0,40,158,36,0,11,0,0,0,0,40,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYStepRendererTest.java,org.jfree.chart.renderer.xy.XYStepRendererTest,class,9,9,0,9,9,1,0,15,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,88,0,0,0,2,0,10,38,21,0,21,1,0,0,0,87,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\TimeSeriesDataItemTest.java,org.jfree.data.time.TimeSeriesDataItemTest,class,4,4,0,4,3,1,0,4,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,18,5,0,5,0,0,0,0,31,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\DefaultIntervalXYDatasetTest.java,org.jfree.data.xy.DefaultIntervalXYDatasetTest,class,6,7,1,6,21,1,0,20,80,0.5294118,0.15441176,0.15441176,17,0,17,0,0,0,17,0,0,0,1,1,0,1,0,0,1,0,2,192,1,0,0,4,0,11,204,59,0,46,1,0,0,0,87,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\MatrixSeriesTest.java,org.jfree.data.xy.MatrixSeriesTest,class,3,3,0,3,6,1,0,12,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,77,0,0,0,0,0,13,116,15,0,9,0,0,0,0,37,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\compass\ShipNeedleTest.java,org.jfree.chart.plot.compass.ShipNeedleTest,class,3,3,0,3,3,1,0,6,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,6,0,6,0,0,0,0,30,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\MonthTest.java,org.jfree.data.time.MonthTest,class,6,7,1,6,42,1,0,37,583,0.92857146,0.012903226,0.021505376,35,0,31,4,0,0,31,0,0,0,4,0,0,4,0,0,0,0,61,314,0,0,0,11,0,11,119,86,7,78,1,0,0,8,141,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\WaterfallChartTest.java,org.jfree.chart.WaterfallChartTest,class,11,12,1,11,6,1,0,14,0,0.2,1.0,1.0,5,1,4,1,0,0,4,0,0,0,1,0,0,1,0,0,0,0,1,38,1,0,0,1,0,6,18,13,0,13,1,0,0,0,88,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\title\TextTitleTest.java,org.jfree.chart.title.TextTitleTest,class,3,3,0,3,4,1,0,18,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,64,0,0,0,0,2,8,19,11,0,11,0,0,0,0,44,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\compass\PointerNeedleTest.java,org.jfree.chart.plot.compass.PointerNeedleTest,class,3,3,0,3,3,1,0,6,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,6,0,6,0,0,0,0,30,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\AxisLocationTest.java,org.jfree.chart.axis.AxisLocationTest,class,3,3,0,3,4,1,0,4,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,1,0,0,0,0,7,0,7,0,0,0,0,34,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\StandardTickUnitSourceTest.java,org.jfree.chart.axis.StandardTickUnitSourceTest,class,3,3,0,3,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,4,0,4,0,0,0,0,26,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\entity\CategoryItemEntityTest.java,org.jfree.chart.entity.CategoryItemEntityTest,class,4,4,0,4,3,1,0,11,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,44,36,9,0,9,0,0,0,0,33,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYIntervalSeriesCollectionTest.java,org.jfree.data.xy.XYIntervalSeriesCollectionTest,class,5,5,0,5,10,1,0,14,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,84,0,0,0,3,0,12,29,19,0,16,1,0,0,0,68,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\block\ColorBlockTest.java,org.jfree.chart.block.ColorBlockTest,class,3,3,0,3,4,1,0,11,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,1,0,0,40,16,0,9,1,0,0,0,40,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomCategoryURLGeneratorTest.java,org.jfree.chart.urls.CustomCategoryURLGeneratorTest,class,4,4,0,4,5,1,0,14,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,71,0,0,0,0,0,19,12,15,0,15,0,0,0,0,43,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\block\LineBorderTest.java,org.jfree.chart.block.LineBorderTest,class,4,4,0,4,3,1,0,4,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,0,0,49,11,0,5,0,0,0,0,37,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\PieChartTest.java,org.jfree.chart.PieChartTest$LocalListener,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,18,8,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\DefaultXYDatasetTest.java,org.jfree.data.xy.DefaultXYDatasetTest,class,6,7,1,6,11,1,0,14,26,0.75,0.0,0.0,8,0,8,0,0,0,8,0,0,0,1,1,0,0,0,1,1,0,2,110,1,0,0,3,0,14,61,40,0,32,1,0,0,0,80,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\AreaChartTest.java,org.jfree.chart.AreaChartTest$LocalListener,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,13,8,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\PeriodAxisLabelInfoTest.java,org.jfree.chart.axis.PeriodAxisLabelInfoTest,class,7,7,0,7,5,1,0,10,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,86,0,0,0,0,0,13,18,48,0,30,0,0,0,0,85,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\StandardCategoryItemLabelGeneratorTest.java,org.jfree.chart.labels.StandardCategoryItemLabelGeneratorTest,class,6,6,0,6,7,1,0,14,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,60,0,0,0,0,0,30,7,21,0,14,0,0,0,0,55,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\ValueAxisTest.java,org.jfree.chart.axis.ValueAxisTest,class,11,11,0,11,4,1,0,41,6,0.75,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,112,0,0,0,0,1,10,36,21,0,20,0,0,0,0,83,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YWithXIntervalTest.java,org.jfree.data.xy.YWithXIntervalTest,class,3,3,0,3,3,1,0,4,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,0,30,11,0,5,0,0,0,0,32,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\entity\StandardEntityCollectionTest.java,org.jfree.chart.entity.StandardEntityCollectionTest,class,5,5,0,5,3,1,0,9,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,12,24,10,0,10,0,0,0,0,34,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\LevelRendererTest.java,org.jfree.chart.renderer.category.LevelRendererTest,class,11,12,1,11,9,1,0,22,28,0.0,0.0,0.0,8,0,7,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,82,1,0,0,1,0,18,21,23,0,23,1,0,0,0,103,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\MinMaxCategoryRendererTest.java,org.jfree.chart.renderer.category.MinMaxCategoryRendererTest,class,9,9,0,9,7,1,0,16,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,57,0,0,0,1,0,4,13,14,0,14,1,0,0,0,81,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\MultipleXYSeriesLabelGeneratorTest.java,org.jfree.chart.labels.MultipleXYSeriesLabelGeneratorTest,class,4,4,0,4,5,1,0,10,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,45,0,0,0,0,0,9,7,11,0,9,0,0,0,0,45,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYDotRendererTest.java,org.jfree.chart.renderer.xy.XYDotRendererTest,class,10,10,0,10,6,1,0,19,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,76,0,0,0,0,0,8,29,23,0,21,0,0,0,0,74,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\ohlc\OHLCSeriesTest.java,org.jfree.data.time.ohlc.OHLCSeriesTest,class,6,6,0,6,13,1,0,22,64,0.8333333,0.015151516,0.015151516,12,0,12,0,0,0,12,0,0,0,1,0,0,0,0,1,0,0,1,125,0,0,0,1,0,15,161,22,1,19,1,0,0,0,96,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\AxisSpaceTest.java,org.jfree.chart.axis.AxisSpaceTest,class,2,2,0,2,3,1,0,11,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,8,8,0,8,0,0,0,0,38,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\entity\TickLabelEntityTest.java,org.jfree.chart.entity.TickLabelEntityTest,class,3,3,0,3,3,1,0,10,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,12,24,6,0,6,0,0,0,0,32,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\MeterPlotTest.java,org.jfree.chart.plot.MeterPlotTest,class,6,6,0,6,4,1,0,29,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,114,0,0,0,0,0,12,83,8,0,8,0,0,0,0,56,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\CategoryTickTest.java,org.jfree.chart.axis.CategoryTickTest,class,7,7,0,7,4,1,0,9,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,63,0,0,0,0,0,9,16,32,0,22,0,0,0,0,53,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\GroupedStackedBarRendererTest.java,org.jfree.chart.renderer.category.GroupedStackedBarRendererTest,class,11,11,0,11,7,1,0,16,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,75,0,0,0,1,0,38,20,17,0,17,1,0,0,0,87,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XIntervalSeriesTest.java,org.jfree.data.xy.XIntervalSeriesTest,class,5,5,0,5,14,1,0,25,47,0.67857146,0.17582418,0.17582418,14,0,14,0,0,0,14,0,0,0,2,1,0,1,0,1,1,0,1,153,0,0,0,0,0,20,213,24,0,18,0,0,0,0,107,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\DateTickTest.java,org.jfree.chart.axis.DateTickTest,class,4,4,0,4,4,1,0,8,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,61,0,0,0,0,0,5,21,32,14,19,0,0,0,0,52,1,0
