file,class,method,variable,usage
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\function\PolynomialFunction2DTest.java,org.jfree.data.function.PolynomialFunction2DTest,testEquals/0,f1,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\function\PolynomialFunction2DTest.java,org.jfree.data.function.PolynomialFunction2DTest,testEquals/0,f2,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\function\PolynomialFunction2DTest.java,org.jfree.data.function.PolynomialFunction2DTest,testGetCoefficients/0,c,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\function\PolynomialFunction2DTest.java,org.jfree.data.function.PolynomialFunction2DTest,testGetCoefficients/0,f,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\function\PolynomialFunction2DTest.java,org.jfree.data.function.PolynomialFunction2DTest,testConstructor/0,pass,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\function\PolynomialFunction2DTest.java,org.jfree.data.function.PolynomialFunction2DTest,testConstructor/0,e,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\function\PolynomialFunction2DTest.java,org.jfree.data.function.PolynomialFunction2DTest,testConstructor/0,f,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\legend\LegendTitleTest.java,org.jfree.chart.legend.LegendTitleTest,testSerialization/0,plot,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\legend\LegendTitleTest.java,org.jfree.chart.legend.LegendTitleTest,testSerialization/0,t1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\legend\LegendTitleTest.java,org.jfree.chart.legend.LegendTitleTest,testSerialization/0,t2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\legend\LegendTitleTest.java,org.jfree.chart.legend.LegendTitleTest,testCloning/0,plot,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\legend\LegendTitleTest.java,org.jfree.chart.legend.LegendTitleTest,testCloning/0,bounds1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\legend\LegendTitleTest.java,org.jfree.chart.legend.LegendTitleTest,testCloning/0,t1,8
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\legend\LegendTitleTest.java,org.jfree.chart.legend.LegendTitleTest,testCloning/0,t2,6
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\legend\LegendTitleTest.java,org.jfree.chart.legend.LegendTitleTest,testEquals/0,plot1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\legend\LegendTitleTest.java,org.jfree.chart.legend.LegendTitleTest,testEquals/0,t1,19
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\legend\LegendTitleTest.java,org.jfree.chart.legend.LegendTitleTest,testEquals/0,t2,19
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\legend\LegendTitleTest.java,org.jfree.chart.legend.LegendTitleTest,testHashcode/0,h1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\legend\LegendTitleTest.java,org.jfree.chart.legend.LegendTitleTest,testHashcode/0,h2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\legend\LegendTitleTest.java,org.jfree.chart.legend.LegendTitleTest,testHashcode/0,plot1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\legend\LegendTitleTest.java,org.jfree.chart.legend.LegendTitleTest,testHashcode/0,t1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\legend\LegendTitleTest.java,org.jfree.chart.legend.LegendTitleTest,testHashcode/0,t2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testGetRowKey/0,d,11
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testGetRowKey/0,pass,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testGetRowKey/0,e,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testRemoveRow/0,d,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testRemoveRow/0,pass,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testRemoveRow/0,e,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testColumnCount/0,d,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testGetValue2/0,d,8
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testGetValue2/0,pass,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testGetValue2/0,e,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testRemoveValue/0,d,9
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testRemoveValueBug1690654/0,d,8
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testRowCount/0,d,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testSerialization/0,kv2D1,6
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testSerialization/0,kv2D2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testGetValue/0,d,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testGetValue/0,pass,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testGetValue/0,e,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testSparsePopulation/0,d,6
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testEquals/0,d1,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testEquals/0,d2,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testGetColumnKey/0,d,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testGetColumnKey/0,pass,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testGetColumnKey/0,e,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testCloning/0,v1,8
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testCloning/0,v2,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testRemoveColumnByKey/0,d,6
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testRemoveColumnByKey/0,pass,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testRemoveColumnByKey/0,e,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\StackedAreaChartTest.java,org.jfree.chart.StackedAreaChartTest$LocalListener,chartChanged/1[org.jfree.chart.ChartChangeEvent],event,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java,org.jfree.chart.urls.CustomXYURLGeneratorTest,testSerialization/0,g1,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java,org.jfree.chart.urls.CustomXYURLGeneratorTest,testSerialization/0,g2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java,org.jfree.chart.urls.CustomXYURLGeneratorTest,testSerialization/0,u1,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java,org.jfree.chart.urls.CustomXYURLGeneratorTest,testSerialization/0,u2,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java,org.jfree.chart.urls.CustomXYURLGeneratorTest,testPublicCloneable/0,g1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java,org.jfree.chart.urls.CustomXYURLGeneratorTest,testCloning/0,g1,8
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java,org.jfree.chart.urls.CustomXYURLGeneratorTest,testCloning/0,g2,6
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java,org.jfree.chart.urls.CustomXYURLGeneratorTest,testCloning/0,u1,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java,org.jfree.chart.urls.CustomXYURLGeneratorTest,testCloning/0,u2,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java,org.jfree.chart.urls.CustomXYURLGeneratorTest,testEquals/0,g1,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java,org.jfree.chart.urls.CustomXYURLGeneratorTest,testEquals/0,g2,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java,org.jfree.chart.urls.CustomXYURLGeneratorTest,testEquals/0,u1,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java,org.jfree.chart.urls.CustomXYURLGeneratorTest,testEquals/0,u2,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java,org.jfree.chart.urls.CustomXYURLGeneratorTest,testAddURLSeries/0,list1,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java,org.jfree.chart.urls.CustomXYURLGeneratorTest,testAddURLSeries/0,g1,9
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,testSerialization/0,r2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,testSerialization/0,r1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,testCloning/0,r2,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,testCloning/0,r1,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,testFindDomainBounds/0,renderer,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,testFindDomainBounds/0,r,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,testFindDomainBounds/0,dataset,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,testPublicCloneable/0,r1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,testHashcode/0,r2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,testHashcode/0,h1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,testHashcode/0,h2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,testHashcode/0,r1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,createSampleDataset1/0,y2End,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,createSampleDataset1/0,y1End,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,createSampleDataset1/0,d,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,createSampleDataset1/0,y2Start,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,createSampleDataset1/0,data2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,createSampleDataset1/0,data1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,createSampleDataset1/0,x2Start,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,createSampleDataset1/0,x1End,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,createSampleDataset1/0,x2End,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,createSampleDataset1/0,x1Start,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,createSampleDataset1/0,y1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,createSampleDataset1/0,x1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,createSampleDataset1/0,y2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,createSampleDataset1/0,x2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,createSampleDataset1/0,y1Start,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,testEquals/0,r2,8
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,testEquals/0,r1,8
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\CloneUtilsTest.java,org.jfree.chart.internal.CloneUtilsTest,testCopyString/0,s1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\CloneUtilsTest.java,org.jfree.chart.internal.CloneUtilsTest,testCopyString/0,s2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\CloneUtilsTest.java,org.jfree.chart.internal.CloneUtilsTest,testCloneListOfStrings/0,l1,7
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\CloneUtilsTest.java,org.jfree.chart.internal.CloneUtilsTest,testCloneListOfStrings/0,l2,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\CloneUtilsTest.java,org.jfree.chart.internal.CloneUtilsTest,testCloneListOfStrings/0,rList1,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\CloneUtilsTest.java,org.jfree.chart.internal.CloneUtilsTest,testCloneListOfStrings/0,rList2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\CloneUtilsTest.java,org.jfree.chart.internal.CloneUtilsTest,testCloneListOfStrings/0,r1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\SerialUtilsTest.java,org.jfree.chart.internal.SerialUtilsTest,mapOfStrokeSerialisation/0,m1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\SerialUtilsTest.java,org.jfree.chart.internal.SerialUtilsTest,mapOfStrokeSerialisation/0,obj2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\SerialUtilsTest.java,org.jfree.chart.internal.SerialUtilsTest,mapOfStrokeSerialisation/0,obj1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\SerialUtilsTest.java,org.jfree.chart.internal.SerialUtilsTest,mapOfPaintSerialisation/0,m1,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\SerialUtilsTest.java,org.jfree.chart.internal.SerialUtilsTest,mapOfPaintSerialisation/0,obj2,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\SerialUtilsTest.java,org.jfree.chart.internal.SerialUtilsTest,mapOfPaintSerialisation/0,obj1,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\api\RectangleAlignmentTest.java,org.jfree.chart.api.RectangleAlignmentTest,testAlign/0,rect,35
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\api\RectangleAlignmentTest.java,org.jfree.chart.api.RectangleAlignmentTest,testAlign/0,frame,12
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\entity\XYItemEntityTest.java,org.jfree.chart.entity.XYItemEntityTest,testSerialization/0,e1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\entity\XYItemEntityTest.java,org.jfree.chart.entity.XYItemEntityTest,testSerialization/0,e2,1
