file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYStepAreaRendererTest.java,org.jfree.chart.renderer.xy.XYStepAreaRendererTest,testCloning/0,false,116,2,0,0,0,1,5,7,0,2,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYStepAreaRendererTest.java,org.jfree.chart.renderer.xy.XYStepAreaRendererTest,testEquals/0,false,60,2,0,0,0,1,8,29,0,2,0,8,0,0,0,0,0,0,0,4,2,0,0,0,0,0,20,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYStepAreaRendererTest.java,org.jfree.chart.renderer.xy.XYStepAreaRendererTest,testSerialization/0,false,137,3,1,0,1,1,2,5,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\TimeSeriesChartTest.java,org.jfree.chart.TimeSeriesChartTest,testReplaceDataset/0,false,98,8,1,0,1,3,9,16,0,6,0,9,0,0,0,0,0,0,4,8,6,2,0,0,0,0,35,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\TimeSeriesChartTest.java,org.jfree.chart.TimeSeriesChartTest,createChart/0,false,140,4,1,1,0,1,2,8,1,2,0,2,0,0,0,0,0,0,4,6,2,0,0,0,0,0,20,10,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\TimeSeriesChartTest.java,org.jfree.chart.TimeSeriesChartTest,testDrawWithNullInfo/0,false,80,1,0,0,0,2,4,11,0,2,0,4,0,0,0,0,1,0,1,6,2,0,1,0,0,0,39,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\TimeSeriesChartTest.java,org.jfree.chart.TimeSeriesChartTest,setUp/0,false,71,2,1,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\TimeSeriesChartTest.java,org.jfree.chart.TimeSeriesChartTest,testSetSeriesToolTipGenerator/0,false,126,5,0,0,0,1,5,8,0,4,0,5,0,0,0,0,0,0,0,3,4,0,0,0,0,0,29,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomPieURLGeneratorTest.java,org.jfree.chart.urls.CustomPieURLGeneratorTest,testPublicCloneable/0,false,98,3,0,0,0,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomPieURLGeneratorTest.java,org.jfree.chart.urls.CustomPieURLGeneratorTest,testCloning/0,false,77,2,0,0,0,1,8,14,0,4,0,8,0,0,0,0,0,0,4,0,4,0,0,0,0,0,22,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomPieURLGeneratorTest.java,org.jfree.chart.urls.CustomPieURLGeneratorTest,testSerialization/0,false,107,3,1,0,1,1,4,8,0,3,0,4,0,0,0,0,0,0,2,0,3,0,0,0,0,0,18,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomPieURLGeneratorTest.java,org.jfree.chart.urls.CustomPieURLGeneratorTest,testEquals/0,false,59,2,0,0,0,1,4,11,0,3,0,4,0,0,0,0,0,0,2,0,3,0,0,0,0,0,17,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testRendererIndices/0,false,1125,9,0,0,0,1,5,13,0,6,0,5,0,0,0,0,0,0,2,5,6,0,0,0,0,0,19,1,0,false
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testMapDatasetToDomainAxis/0,false,1169,8,0,0,0,1,6,15,0,7,0,6,0,0,0,0,0,0,5,7,7,0,0,0,0,0,20,1,0,false
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testSerialization4/0,false,742,7,1,0,1,2,7,15,0,4,0,7,0,0,0,0,1,0,5,5,4,0,1,0,0,0,30,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testCloning/0,false,544,5,0,0,0,2,13,37,1,2,0,13,0,0,0,0,1,0,9,22,2,0,1,0,0,0,25,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testRemoveDomainMarker/0,false,952,3,0,0,0,1,2,4,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,17,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,test1169972/0,false,832,6,0,0,0,1,5,8,0,1,0,5,0,0,0,0,0,0,2,0,1,0,0,0,0,0,14,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testGetRangeAxisForDataset/0,false,1012,8,0,0,0,2,7,27,0,8,0,7,0,0,0,0,1,0,3,15,10,0,1,0,0,0,33,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testSerialization3/0,false,722,4,1,0,1,2,4,11,0,3,0,4,0,0,0,0,1,0,4,2,3,0,1,0,0,0,19,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testEquals/0,false,118,12,0,0,0,1,50,231,0,3,0,50,0,0,0,0,0,0,20,111,3,2,0,0,0,0,41,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testAxisLocationIndices/0,false,1103,8,0,0,0,1,7,15,0,7,0,7,0,0,0,0,0,0,4,6,7,0,0,0,0,0,23,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testEquals_ObjectList/0,false,474,3,0,0,0,1,3,9,0,2,0,3,0,0,0,0,0,0,3,1,2,0,0,0,0,0,18,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testGetDomainAxisForDataset/0,false,971,8,0,0,0,2,7,27,0,8,0,7,0,0,0,0,1,0,3,15,10,0,1,0,0,0,33,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testDatasetIndices/0,false,1054,8,0,0,0,1,6,15,0,6,0,6,0,0,0,0,0,0,4,7,6,0,0,0,0,0,35,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testEquals_ObjectList3/0,false,502,3,0,0,0,1,3,9,0,2,0,3,0,0,0,0,0,0,3,1,2,0,0,0,0,0,19,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testSerialization5/0,false,769,7,1,0,1,1,12,33,0,18,0,12,0,0,0,0,0,0,6,12,18,0,0,0,0,0,46,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testSetRenderer/0,false,816,5,2,0,2,1,5,9,0,3,0,5,0,0,0,0,0,0,0,1,3,0,0,0,0,0,26,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testAddRangeMarker/0,false,861,5,0,0,0,1,7,10,0,3,0,7,0,0,0,0,0,0,0,1,4,0,0,0,0,0,17,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testGetRangeAxisIndex/0,false,926,4,0,0,0,2,4,19,0,5,0,4,0,0,0,0,1,0,4,5,6,0,1,0,0,0,27,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testGetRendererForDataset2/0,false,1145,9,0,0,0,1,5,14,0,7,0,5,0,0,0,0,0,0,4,3,7,0,0,0,0,0,22,1,0,false
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testRangeMarkerIndices/0,false,1242,10,0,0,0,1,9,18,0,9,0,9,0,0,0,0,0,0,5,9,9,0,0,0,0,0,25,1,0,false
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testSerialization/0,false,690,7,1,0,1,1,3,10,0,6,0,3,0,0,0,0,0,0,2,0,6,0,0,0,0,0,20,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testEquals_ObjectList4/0,false,516,2,0,0,0,1,3,9,0,2,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,17,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testGetDomainAxisIndex/0,false,901,4,0,0,0,2,4,19,0,5,0,4,0,0,0,0,1,0,4,5,6,0,1,0,0,0,27,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testConstructor/0,false,91,2,0,0,0,1,2,4,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testAddDomainMarker/0,false,845,4,0,0,0,1,7,10,0,3,0,7,0,0,0,0,0,0,1,0,4,0,0,0,0,0,17,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testDomainMarkerIndices/0,false,1217,10,0,0,0,1,9,18,0,9,0,9,0,0,0,0,0,0,5,9,9,0,0,0,0,0,24,1,0,false
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testMapDatasetToRangeAxis/0,false,1193,8,0,0,0,1,6,15,0,7,0,6,0,0,0,0,0,0,5,7,7,0,0,0,0,0,20,1,0,false
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testEquals_ObjectList5/0,false,530,4,0,0,0,1,3,9,0,2,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,22,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testBug2817504/0,false,665,3,0,0,0,2,9,18,1,4,0,9,0,0,0,0,1,0,1,0,4,0,1,0,0,0,34,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,test1654215/0,false,878,5,0,0,0,2,7,15,0,5,0,7,0,0,0,0,1,0,5,7,5,0,1,0,0,0,43,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testAxisIndices/0,false,1080,8,0,0,0,1,5,15,0,7,0,5,0,0,0,0,0,0,4,6,7,0,0,0,0,0,22,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testRemoveRangeMarker/0,false,962,3,0,0,0,1,2,4,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,17,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testEquals_ObjectList2/0,false,488,2,0,0,0,1,3,9,0,2,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,17,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testAxisRange/0,false,100,7,0,0,0,1,7,11,0,4,0,7,0,0,0,0,0,0,4,6,4,0,0,0,0,0,22,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testCloning3/0,false,630,4,0,0,0,2,10,20,1,3,0,10,0,0,0,0,1,0,9,20,3,0,1,0,0,0,22,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testCloning2/0,false,597,3,0,0,0,2,12,26,1,4,0,12,0,0,0,0,1,0,1,4,4,0,1,0,0,0,20,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,testSerialization2/0,false,706,7,1,0,1,1,3,10,0,6,0,3,0,0,0,0,0,0,2,0,6,0,0,0,0,0,20,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\ShapeUtilsTest.java,org.jfree.chart.internal.ShapeUtilsTest,testCloneRectangularShape/0,false,76,1,0,0,0,1,4,9,0,2,0,4,0,0,0,0,0,0,0,12,2,0,0,0,0,0,22,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\ShapeUtilsTest.java,org.jfree.chart.internal.ShapeUtilsTest,testCloneLine2D/0,false,94,1,0,0,0,1,5,9,0,2,0,5,0,0,0,0,0,0,0,12,2,0,0,0,0,0,21,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\ShapeUtilsTest.java,org.jfree.chart.internal.ShapeUtilsTest,testEqualsLine2D/0,false,55,1,0,0,0,1,3,6,0,2,0,3,0,0,0,0,0,0,0,8,2,0,0,0,0,0,9,1,0,false
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\ShapeUtilsTest.java,org.jfree.chart.internal.ShapeUtilsTest,testEqualsEllipse2D/0,false,63,1,0,0,0,1,3,6,0,2,0,3,0,0,0,0,0,0,0,8,2,0,0,0,0,0,8,1,0,false
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\ShapeUtilsTest.java,org.jfree.chart.internal.ShapeUtilsTest,testClonePath2D/0,false,112,1,0,0,0,1,7,18,0,2,0,7,0,0,0,0,0,0,0,12,4,0,0,0,0,0,21,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java,org.jfree.data.xy.YIntervalSeriesTest,testSerialization/0,false,130,3,1,0,1,1,3,6,0,2,0,3,0,0,0,0,0,0,1,4,2,0,0,0,0,0,11,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java,org.jfree.data.xy.YIntervalSeriesTest,testIndexOf2/0,false,153,2,0,0,0,1,3,9,0,1,0,3,0,0,0,0,0,0,1,18,1,0,0,0,0,0,14,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java,org.jfree.data.xy.YIntervalSeriesTest,testEquals/0,false,69,2,0,0,0,1,4,29,0,2,0,4,0,0,0,0,0,0,8,18,8,0,0,0,0,0,15,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java,org.jfree.data.xy.YIntervalSeriesTest,testAdditionOfDuplicateXValues/0,false,188,2,0,0,0,1,3,13,0,1,0,3,0,0,0,0,0,0,1,30,1,0,0,0,0,0,26,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java,org.jfree.data.xy.YIntervalSeriesTest,seriesChanged/1[org.jfree.data.xy.SeriesChangeEvent],false,61,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java,org.jfree.data.xy.YIntervalSeriesTest,testAdd/0,false,206,2,0,0,0,1,3,17,0,1,0,3,0,0,0,0,0,0,1,42,1,0,0,0,0,0,19,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java,org.jfree.data.xy.YIntervalSeriesTest,testIndexOf/0,false,141,2,0,0,0,1,3,7,0,1,0,3,0,0,0,0,0,0,1,14,1,0,0,0,0,0,9,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java,org.jfree.data.xy.YIntervalSeriesTest,testSetMaximumItemCount/0,false,228,2,0,0,0,1,6,11,0,1,0,6,0,0,0,0,0,0,1,18,1,0,0,0,0,0,16,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java,org.jfree.data.xy.YIntervalSeriesTest,testRemove/0,false,167,2,0,0,0,1,5,11,0,1,0,5,0,0,0,0,0,0,1,19,1,0,0,0,0,0,8,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java,org.jfree.data.xy.YIntervalSeriesTest,testClear/0,false,258,2,0,0,0,1,8,12,0,1,0,8,0,0,0,0,0,0,1,4,1,0,0,0,0,0,12,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java,org.jfree.data.xy.YIntervalSeriesTest,testCloning/0,false,117,2,0,0,0,1,6,8,0,2,0,6,0,0,0,0,0,0,1,4,2,0,0,0,0,0,14,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java,org.jfree.data.xy.YIntervalSeriesTest,testSetMaximumItemCount2/0,false,244,2,0,0,0,1,5,9,0,1,0,5,0,0,0,0,0,0,1,17,1,0,0,0,0,0,17,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,testEquals2/0,false,128,3,0,0,0,1,3,32,0,4,0,3,0,0,0,0,0,0,0,24,14,0,0,0,0,0,20,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,testDrawWithNullInfo/0,false,198,7,1,0,1,2,3,13,0,5,0,3,1,1,0,0,1,0,3,2,5,0,1,0,0,0,41,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,testCloning/0,false,172,2,0,0,0,1,5,7,0,2,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,17,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,testEquals/0,false,62,2,0,0,0,1,11,44,0,4,0,11,0,0,0,0,0,0,0,26,4,0,0,0,0,0,21,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,createData/0,false,220,1,2,2,0,2,1,9,1,3,0,1,0,0,1,0,0,0,0,9,5,3,1,0,0,0,12,2,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,testSerialization/0,false,184,7,2,0,2,1,3,8,0,5,0,3,1,1,0,0,0,0,2,0,5,0,0,0,0,0,22,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testCloning/0,false,90,3,1,0,1,1,6,8,0,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,17,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testFindRangeBounds/0,false,148,5,0,0,0,1,5,15,0,4,0,5,0,0,0,0,0,0,0,23,5,0,0,0,0,0,24,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testHashcode/0,false,75,2,0,0,0,1,2,8,0,4,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,20,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testSerialization/0,false,112,3,2,0,2,1,3,6,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testEquals/0,false,61,3,0,0,0,1,2,7,0,3,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,17,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testDrawWithNullInfo/0,false,124,8,0,0,0,2,2,14,0,6,0,2,0,0,0,0,1,0,3,14,6,0,1,0,0,0,47,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testPublicCloneable/0,false,103,3,0,0,0,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,true
